Sample,Trigger,burst/period_cnt,burst/FIBER_AOM_TTL_tem,burst/TTL_tem,core/lock,burst/state,burst/bst_cnt,core/BST_NUM,burst/BST_NUM_reg,core/BST_PERIOD,burst/BST_PERIOD_reg
5007,0,0000000000001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5008,0,0000000000001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5009,0,0000000000001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5010,0,0000000000001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5011,0,0000000000001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5012,0,0000000000010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5013,0,0000000000010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5014,0,0000000000010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5015,0,0000000000010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5016,0,0000000000010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5017,0,0000000000010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5018,0,0000000000010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5019,0,0000000000010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5020,0,0000000000010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5021,0,0000000000010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5022,0,0000000000010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5023,0,0000000000010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5024,0,0000000000010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5025,0,0000000000010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5026,0,0000000000010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5027,0,0000000000010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5028,0,0000000000010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5029,0,0000000000010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5030,0,0000000000010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5031,0,0000000000010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5032,0,0000000000010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5033,0,0000000000010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5034,0,0000000000010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5035,0,0000000000011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5036,0,0000000000011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5037,0,0000000000011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5038,0,0000000000011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5039,0,0000000000011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5040,0,0000000000011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5041,0,0000000000011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5042,0,0000000000011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5043,0,0000000000011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5044,0,0000000000011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5045,0,0000000000011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5046,0,0000000000011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5047,0,0000000000011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5048,0,0000000000011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5049,0,0000000000011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5050,0,0000000000011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5051,0,0000000000011110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5052,0,0000000000011110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5053,0,0000000000011110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5054,0,0000000000011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5055,0,0000000000011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5056,0,0000000000011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5057,0,0000000000100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5058,0,0000000000100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5059,0,0000000000100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5060,0,0000000000100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5061,0,0000000000100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5062,0,0000000000100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5063,0,0000000000100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5064,0,0000000000100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5065,0,0000000000100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5066,0,0000000000100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5067,0,0000000000100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5068,0,0000000000100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5069,0,0000000000100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5070,0,0000000000100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5071,0,0000000000100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5072,0,0000000000100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5073,0,0000000000100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5074,0,0000000000100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5075,0,0000000000100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5076,0,0000000000100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5077,0,0000000000100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5078,0,0000000000100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5079,0,0000000000101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5080,0,0000000000101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5081,0,0000000000101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5082,0,0000000000101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5083,0,0000000000101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5084,0,0000000000101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5085,0,0000000000101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5086,0,0000000000101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5087,0,0000000000101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5088,0,0000000000101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5089,0,0000000000101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5090,0,0000000000101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5091,0,0000000000101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5092,0,0000000000101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5093,0,0000000000101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5094,0,0000000000101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5095,0,0000000000101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5096,0,0000000000101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5097,0,0000000000101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5098,0,0000000000101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5099,0,0000000000101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5100,0,0000000000101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5101,0,0000000000110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5102,0,0000000000110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5103,0,0000000000110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5104,0,0000000000110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5105,0,0000000000110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5106,0,0000000000110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5107,0,0000000000110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5108,0,0000000000110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5109,0,0000000000110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5110,0,0000000000110011,0,1,0,101,0000,1111,0000,0011110101101011,0000000101101010
5111,0,0000000000110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5112,0,0000000000110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5113,0,0000000000110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5114,0,0000000000110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5115,0,0000000000110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5116,0,0000000000110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5117,0,0000000000110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5118,0,0000000000110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5119,0,0000000000110110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5120,0,0000000000110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5121,0,0000000000110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5122,0,0000000000110111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5123,0,0000000000111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5124,0,0000000000111000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5125,0,0000000000111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5126,0,0000000000111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5127,0,0000000000111001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5128,0,0000000000111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5129,0,0000000000111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5130,0,0000000000111010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5131,0,0000000000111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5132,0,0000000000111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5133,0,0000000000111011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5134,0,0000000000111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5135,0,0000000000111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5136,0,0000000000111100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5137,0,0000000000111101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5138,0,0000000000111101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5139,0,0000000000111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5140,0,0000000000111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5141,0,0000000000111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5142,0,0000000000111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5143,0,0000000000111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5144,0,0000000000111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5145,0,0000000001000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5146,0,0000000001000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5147,0,0000000001000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5148,0,0000000001000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5149,0,0000000001000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5150,0,0000000001000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5151,0,0000000001000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5152,0,0000000001000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5153,0,0000000001000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5154,0,0000000001000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5155,0,0000000001000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5156,0,0000000001000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5157,0,0000000001000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5158,0,0000000001000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5159,0,0000000001000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5160,0,0000000001000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5161,0,0000000001000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5162,0,0000000001000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5163,0,0000000001000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5164,0,0000000001000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
5165,0,0000000001000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
